id_seq,sentenced,choice_str,choice_pred,choice_union_pred
42_10_R,All painters are workers and Some workers are not actors,"['All painters are actors', 'All actors are painters', 'Some painters are actors', 'Some actors are painters', 'Some painters are not actors', 'Some actors are not painters', 'No painters are actors', 'No actors are painters', 'NVC']","[0.9999966621398926, 0.9999966621398926, 0.9999969005584717, 0.9999967813491821, 0.9999970197677612, 0.9999970197677612, 0.9999964237213135, 0.9999961853027344, -1]","[0.9999966621398926, 0.999996542930603, 0.9999969005584717, 0.9999967813491821, 0.9999970197677612, 0.9999970197677612, 0.9999967813491821, 0.9999967813491821, -1]"
42_11_R,No chemists are potters and Some potters are sailors,"['All chemists are sailors', 'All sailors are chemists', 'Some chemists are sailors', 'Some sailors are chemists', 'Some chemists are not sailors', 'Some sailors are not chemists', 'No chemists are sailors', 'No sailors are chemists', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]"
42_12_R,Some artists are surfers and All planners are surfers,"['All artists are planners', 'All planners are artists', 'Some artists are planners', 'Some planners are artists', 'Some artists are not planners', 'Some planners are not artists', 'No artists are planners', 'No planners are artists', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999969005584717, 0.9999970197677612, -1]","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999971389770508, 0.9999972581863403, -1]"
42_13_R,Some cyclists are not buyers and No students are cyclists,"['All buyers are students', 'All students are buyers', 'Some buyers are students', 'Some students are buyers', 'Some buyers are not students', 'Some students are not buyers', 'No buyers are students', 'No students are buyers', 'NVC']","[0.9999967813491821, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999969005584717, 0.9999967813491821, -1]","[0.9999969005584717, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999971389770508, 0.9999967813491821, 0.9999967813491821, -1]"
42_18_R,No porters are brewers and Some judges are not porters,"['All brewers are judges', 'All judges are brewers', 'Some brewers are judges', 'Some judges are brewers', 'Some brewers are not judges', 'Some judges are not brewers', 'No brewers are judges', 'No judges are brewers', 'NVC']","[0.9999964237213135, 0.9999963045120239, 0.9999967813491821, 0.9999966621398926, 0.9999967813491821, 0.9999967813491821, 0.999996542930603, 0.9999964237213135, -1]","[0.9999966621398926, 0.9999967813491821, 0.9999969005584717, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999967813491821, 0.9999967813491821, -1]"
42_19_R,All actuaries are opticians and All boxers are actuaries,"['All opticians are boxers', 'All boxers are opticians', 'Some opticians are boxers', 'Some boxers are opticians', 'Some opticians are not boxers', 'Some boxers are not opticians', 'No opticians are boxers', 'No boxers are opticians', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999970197677612, -1]","[0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999972581863403, -1]"
42_20_R,All doctors are climbers and No climbers are tellers,"['All doctors are tellers', 'All tellers are doctors', 'Some doctors are tellers', 'Some tellers are doctors', 'Some doctors are not tellers', 'Some tellers are not doctors', 'No doctors are tellers', 'No tellers are doctors', 'NVC']","[0.9999973773956299, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, 0.9999973773956299, 0.9999970197677612, 0.9999973773956299, 0.9999971389770508, -1]","[0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999971389770508, -1]"
42_22_R,All analysts are travelers and No novelists are travelers,"['All analysts are novelists', 'All novelists are analysts', 'Some analysts are novelists', 'Some novelists are analysts', 'Some analysts are not novelists', 'Some novelists are not analysts', 'No analysts are novelists', 'No novelists are analysts', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, -1]","[0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, -1]"
42_23_R,No scholars are farmers and Some assistants are scholars,"['All farmers are assistants', 'All assistants are farmers', 'Some farmers are assistants', 'Some assistants are farmers', 'Some farmers are not assistants', 'Some assistants are not farmers', 'No farmers are assistants', 'No assistants are farmers', 'NVC']","[0.9999969005584717, 0.9999966621398926, 0.9999971389770508, 0.9999967813491821, 0.9999970197677612, 0.9999967813491821, 0.9999970197677612, 0.9999966621398926, -1]","[0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, -1]"
42_24_R,Some gamblers are sculptors and Some bakers are not gamblers,"['All sculptors are bakers', 'All bakers are sculptors', 'Some sculptors are bakers', 'Some bakers are sculptors', 'Some sculptors are not bakers', 'Some bakers are not sculptors', 'No sculptors are bakers', 'No bakers are sculptors', 'NVC']","[0.9999964237213135, 0.9999967813491821, 0.9999967813491821, 0.9999970197677612, 0.9999969005584717, 0.9999970197677612, 0.9999964237213135, 0.9999966621398926, -1]","[0.9999966621398926, 0.9999969005584717, 0.9999969005584717, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999967813491821, 0.9999970197677612, -1]"
42_25_R,All poets are skaters and Some poets are not miners,"['All skaters are miners', 'All miners are skaters', 'Some skaters are miners', 'Some miners are skaters', 'Some skaters are not miners', 'Some miners are not skaters', 'No skaters are miners', 'No miners are skaters', 'NVC']","[0.9999967813491821, 0.9999967813491821, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999967813491821, 0.9999967813491821, -1]","[0.9999964237213135, 0.9999966621398926, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999967813491821, 0.9999969005584717, -1]"
42_26_R,No golfers are teachers and Some golfers are bankers,"['All teachers are bankers', 'All bankers are teachers', 'Some teachers are bankers', 'Some bankers are teachers', 'Some teachers are not bankers', 'Some bankers are not teachers', 'No teachers are bankers', 'No bankers are teachers', 'NVC']","[0.9999969005584717, 0.9999967813491821, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, 0.9999969005584717, 0.9999969005584717, 0.9999969005584717, -1]","[0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, -1]"
42_27_R,Some designers are trainers and No architects are trainers,"['All designers are architects', 'All architects are designers', 'Some designers are architects', 'Some architects are designers', 'Some designers are not architects', 'Some architects are not designers', 'No designers are architects', 'No architects are designers', 'NVC']","[0.9999969005584717, 0.9999966621398926, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999967813491821, 0.9999966621398926, -1]","[0.9999970197677612, 0.9999967813491821, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999967813491821, 0.9999966621398926, -1]"
42_28_R,No cleaners are auditors and No painters are cleaners,"['All auditors are painters', 'All painters are auditors', 'Some auditors are painters', 'Some painters are auditors', 'Some auditors are not painters', 'Some painters are not auditors', 'No auditors are painters', 'No painters are auditors', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, -1]","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, -1]"
42_29_R,Some climbers are therapists and Some therapists are not skaters,"['All climbers are skaters', 'All skaters are climbers', 'Some climbers are skaters', 'Some skaters are climbers', 'Some climbers are not skaters', 'Some skaters are not climbers', 'No climbers are skaters', 'No skaters are climbers', 'NVC']","[0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999970197677612, 0.9999971389770508, -1]","[0.9999971389770508, 0.9999970197677612, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]"
42_30_R,Some tutors are not butchers and No packers are butchers,"['All tutors are packers', 'All packers are tutors', 'Some tutors are packers', 'Some packers are tutors', 'Some tutors are not packers', 'Some packers are not tutors', 'No tutors are packers', 'No packers are tutors', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, -1]","[0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]"
42_31_R,All carpenters are divers and Some linguists are not carpenters,"['All divers are linguists', 'All linguists are divers', 'Some divers are linguists', 'Some linguists are divers', 'Some divers are not linguists', 'Some linguists are not divers', 'No divers are linguists', 'No linguists are divers', 'NVC']","[0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999969005584717, 0.9999969005584717, -1]","[0.9999970197677612, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]"
42_32_R,All barbers are jugglers and No barbers are investors,"['All jugglers are investors', 'All investors are jugglers', 'Some jugglers are investors', 'Some investors are jugglers', 'Some jugglers are not investors', 'Some investors are not jugglers', 'No jugglers are investors', 'No investors are jugglers', 'NVC']","[0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, -1]"
42_34_R,Some skaters are climbers and Some therapists are skaters,"['All climbers are therapists', 'All therapists are climbers', 'Some climbers are therapists', 'Some therapists are climbers', 'Some climbers are not therapists', 'Some therapists are not climbers', 'No climbers are therapists', 'No therapists are climbers', 'NVC']","[0.9999972581863403, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999970197677612, 0.9999972581863403, -1]","[0.9999972581863403, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
42_35_R,No actors are workers and All workers are painters,"['All actors are painters', 'All painters are actors', 'Some actors are painters', 'Some painters are actors', 'Some actors are not painters', 'Some painters are not actors', 'No actors are painters', 'No painters are actors', 'NVC']","[0.9999969005584717, 0.9999969005584717, 0.9999967813491821, 0.9999966621398926, 0.9999966621398926, 0.999996542930603, 0.9999969005584717, 0.9999969005584717, -1]","[0.9999966621398926, 0.9999966621398926, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999966621398926, 0.9999967813491821, -1]"
42_37_R,No boxers are dancers and No dancers are typists,"['All boxers are typists', 'All typists are boxers', 'Some boxers are typists', 'Some typists are boxers', 'Some boxers are not typists', 'Some typists are not boxers', 'No boxers are typists', 'No typists are boxers', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, -1]","[0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, -1]"
42_38_R,No butchers are packers and Some tutors are packers,"['All butchers are tutors', 'All tutors are butchers', 'Some butchers are tutors', 'Some tutors are butchers', 'Some butchers are not tutors', 'Some tutors are not butchers', 'No butchers are tutors', 'No tutors are butchers', 'NVC']","[0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, -1]"
42_39_R,Some actuaries are not boxers and No actuaries are opticians,"['All boxers are opticians', 'All opticians are boxers', 'Some boxers are opticians', 'Some opticians are boxers', 'Some boxers are not opticians', 'Some opticians are not boxers', 'No boxers are opticians', 'No opticians are boxers', 'NVC']","[0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]"
42_40_R,Some gamblers are bakers and Some sculptors are bakers,"['All gamblers are sculptors', 'All sculptors are gamblers', 'Some gamblers are sculptors', 'Some sculptors are gamblers', 'Some gamblers are not sculptors', 'Some sculptors are not gamblers', 'No gamblers are sculptors', 'No sculptors are gamblers', 'NVC']","[0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]"
