id_seq,sentenced,choice_str,choice_union_pred
64_48,No editors are florists and All soldiers are editors,"['All florists are soldiers', 'All soldiers are florists', 'Some florists are soldiers', 'Some soldiers are florists', 'Some florists are not soldiers', 'Some soldiers are not florists', 'No florists are soldiers', 'No soldiers are florists', 'NVC']","[1.0196567513048649, 0.3282408695667982, 11.38913407921791, 0.7295194081962109, 25.839364528656006, 3.3031057566404343, 41.07952415943146, 8.180779218673706, -1]"
64_49,Some barbers are investors and Some jugglers are not barbers,"['All investors are jugglers', 'All jugglers are investors', 'Some investors are jugglers', 'Some jugglers are investors', 'Some investors are not jugglers', 'Some jugglers are not investors', 'No investors are jugglers', 'No jugglers are investors', 'NVC']","[0.01353802508674562, 0.02380611840635538, 17.202790081501007, 4.918912053108215, 33.0513060092926, 92.95110702514648, 0.5451081320643425, 0.22528350818902254, -1]"
64_50,All auditors are cleaners and Some painters are cleaners,"['All auditors are painters', 'All painters are auditors', 'Some auditors are painters', 'Some painters are auditors', 'Some auditors are not painters', 'Some painters are not auditors', 'No auditors are painters', 'No painters are auditors', 'NVC']","[0.03419177373871207, 0.09940587915480137, 5.999119579792023, 2.6679974049329758, 50.34446716308594, 43.78111958503723, 0.5793035496026278, 0.21905661560595036, -1]"
64_51,No butchers are tutors and Some tutors are not packers,"['All butchers are packers', 'All packers are butchers', 'Some butchers are packers', 'Some packers are butchers', 'Some butchers are not packers', 'Some packers are not butchers', 'No butchers are packers', 'No packers are butchers', 'NVC']","[10.07344275712967, 2.257693372666836, 17.79768466949463, 39.26096558570862, 94.72975730895996, 98.23204278945923, 94.72692012786865, 97.7527916431427, -1]"
64_52,Some planners are not artists and All surfers are artists,"['All planners are surfers', 'All surfers are planners', 'Some planners are surfers', 'Some surfers are planners', 'Some planners are not surfers', 'Some surfers are not planners', 'No planners are surfers', 'No surfers are planners', 'NVC']","[0.8918381296098232, 0.24743620306253433, 3.8333091884851456, 24.6847003698349, 90.45076966285706, 15.245993435382843, 3.0641602352261543, 6.110500916838646, -1]"
64_53,No poets are skaters and Some miners are not skaters,"['All poets are miners', 'All miners are poets', 'Some poets are miners', 'Some miners are poets', 'Some poets are not miners', 'Some miners are not poets', 'No poets are miners', 'No miners are poets', 'NVC']","[3.277360647916794, 0.06540205795317888, 86.98403239250183, 15.15832245349884, 23.053771257400513, 71.05327248573303, 14.29985910654068, 17.599619925022125, -1]"
64_54,All drillers are actors and Some drillers are nurses,"['All actors are nurses', 'All nurses are actors', 'Some actors are nurses', 'Some nurses are actors', 'Some actors are not nurses', 'Some nurses are not actors', 'No actors are nurses', 'No nurses are actors', 'NVC']","[0.03202866646461189, 0.02554578531999141, 87.14684247970581, 4.86048124730587, 4.8353321850299835, 44.61568593978882, 0.058590114349499345, 0.06107276421971619, -1]"
64_55,Some farmers are scholars and No scholars are assistants,"['All farmers are assistants', 'All assistants are farmers', 'Some farmers are assistants', 'Some assistants are farmers', 'Some farmers are not assistants', 'Some assistants are not farmers', 'No farmers are assistants', 'No assistants are farmers', 'NVC']","[0.064455735264346, 3.6667350679636, 5.099070444703102, 27.55896747112274, 81.72908425331116, 91.98505878448486, 99.87346529960632, 87.48503923416138, -1]"
64_56,Some plumbers are dentists and No lifeguards are dentists,"['All plumbers are lifeguards', 'All lifeguards are plumbers', 'Some plumbers are lifeguards', 'Some lifeguards are plumbers', 'Some plumbers are not lifeguards', 'Some lifeguards are not plumbers', 'No plumbers are lifeguards', 'No lifeguards are plumbers', 'NVC']","[0.10854536667466164, 1.034421380609274, 0.09266933193430305, 0.948031060397625, 52.922213077545166, 91.64607524871826, 96.40949964523315, 58.39029550552368, -1]"
64_57,All trainers are designers and Some trainers are not architects,"['All designers are architects', 'All architects are designers', 'Some designers are architects', 'Some architects are designers', 'Some designers are not architects', 'Some architects are not designers', 'No designers are architects', 'No architects are designers', 'NVC']","[0.034220010275021195, 0.0342499406542629, 15.506553649902344, 7.70430713891983, 82.04176425933838, 26.147770881652832, 0.982297956943512, 2.030905894935131, -1]"
64_58,Some counselors are joggers and Some riders are counselors,"['All joggers are riders', 'All riders are joggers', 'Some joggers are riders', 'Some riders are joggers', 'Some joggers are not riders', 'Some riders are not joggers', 'No joggers are riders', 'No riders are joggers', 'NVC']","[0.023880590742919594, 0.010845420183613896, 54.84002232551575, 10.875235497951508, 3.6948494613170624, 9.76143628358841, 0.07999441004358232, 0.05991979851387441, -1]"
64_59,All singers are pilots and No singers are tailors,"['All pilots are tailors', 'All tailors are pilots', 'Some pilots are tailors', 'Some tailors are pilots', 'Some pilots are not tailors', 'Some tailors are not pilots', 'No pilots are tailors', 'No tailors are pilots', 'NVC']","[0.12480523437261581, 0.09186004172079265, 5.749250575900078, 2.7607539668679237, 31.839659810066223, 35.096436738967896, 98.33860993385315, 97.83084988594055, -1]"
64_60,Some skaters are not climbers and Some skaters are therapists,"['All climbers are therapists', 'All therapists are climbers', 'Some climbers are therapists', 'Some therapists are climbers', 'Some climbers are not therapists', 'Some therapists are not climbers', 'No climbers are therapists', 'No therapists are climbers', 'NVC']","[0.006132868293207139, 0.005172876262804493, 0.14353495789691806, 0.08275893051177263, 6.235624849796295, 45.605650544166565, 0.29653115198016167, 0.20091410260647535, -1]"
64_61,All cooks are swimmers and Some swimmers are not mayors,"['All cooks are mayors', 'All mayors are cooks', 'Some cooks are mayors', 'Some mayors are cooks', 'Some cooks are not mayors', 'Some mayors are not cooks', 'No cooks are mayors', 'No mayors are cooks', 'NVC']","[0.39243665523827076, 0.20734553690999746, 6.667471677064896, 19.451698660850525, 98.48862290382385, 94.8215901851654, 2.7616841718554497, 17.29983538389206, -1]"
64_62,All chefs are scientists and No scientists are runners,"['All chefs are runners', 'All runners are chefs', 'Some chefs are runners', 'Some runners are chefs', 'Some chefs are not runners', 'Some runners are not chefs', 'No chefs are runners', 'No runners are chefs', 'NVC']","[0.16275227535516024, 0.07986389682628214, 9.018650650978088, 2.80136801302433, 94.15202140808105, 88.58538269996643, 99.94235038757324, 98.15510511398315, -1]"
64_63,Some typists are not boxers and Some typists are not dancers,"['All boxers are dancers', 'All dancers are boxers', 'Some boxers are dancers', 'Some dancers are boxers', 'Some boxers are not dancers', 'Some dancers are not boxers', 'No boxers are dancers', 'No dancers are boxers', 'NVC']","[0.26404433883726597, 0.12190707493573427, 91.05238318443298, 54.94086146354675, 82.46273398399353, 27.917397022247314, 0.9291255846619606, 0.8258024230599403, -1]"
65_0,All editors are soldiers and Some florists are editors,"['All soldiers are florists', 'All florists are soldiers', 'Some soldiers are florists', 'Some florists are soldiers', 'Some soldiers are not florists', 'Some florists are not soldiers', 'No soldiers are florists', 'No florists are soldiers', 'NVC']","[0.09409294580109417, 0.06222337833605707, 8.512791246175766, 1.4651053585112095, 46.6342031955719, 37.118902802467346, 0.17686818027868867, 0.07774315308779478, -1]"
65_1,All lifeguards are plumbers and All plumbers are dentists,"['All lifeguards are dentists', 'All dentists are lifeguards', 'Some lifeguards are dentists', 'Some dentists are lifeguards', 'Some lifeguards are not dentists', 'Some dentists are not lifeguards', 'No lifeguards are dentists', 'No dentists are lifeguards', 'NVC']","[2.0105376839637756, 8.292810618877411, 0.1529970671981573, 0.33183074556291103, 0.6711605936288834, 0.47618323005735874, 0.09352302877232432, 0.1302319229580462, -1]"
65_2,Some workers are painters and All workers are actors,"['All painters are actors', 'All actors are painters', 'Some painters are actors', 'Some actors are painters', 'Some painters are not actors', 'Some actors are not painters', 'No painters are actors', 'No actors are painters', 'NVC']","[65.05244970321655, 0.18165106885135174, 28.00714671611786, 7.342826575040817, 0.5014759954065084, 2.2404784336686134, 0.2812383696436882, 0.6927672773599625, -1]"
65_3,No runners are chefs and All scientists are chefs,"['All runners are scientists', 'All scientists are runners', 'Some runners are scientists', 'Some scientists are runners', 'Some runners are not scientists', 'Some scientists are not runners', 'No runners are scientists', 'No scientists are runners', 'NVC']","[0.7710171397775412, 0.18116745632141829, 3.827349469065666, 1.949802227318287, 58.11108946800232, 4.3974462896585464, 3.5391755402088165, 70.30162811279297, -1]"
65_4,Some cleaners are painters and Some cleaners are auditors,"['All painters are auditors', 'All auditors are painters', 'Some painters are auditors', 'Some auditors are painters', 'Some painters are not auditors', 'Some auditors are not painters', 'No painters are auditors', 'No auditors are painters', 'NVC']","[0.006724661943735555, 0.005283006976242177, 15.212292969226837, 13.497178256511688, 1.1956200934946537, 1.0010125115513802, 0.014675474085379392, 0.023665443586651236, -1]"
65_5,Some travelers are analysts and Some novelists are analysts,"['All travelers are novelists', 'All novelists are travelers', 'Some travelers are novelists', 'Some novelists are travelers', 'Some travelers are not novelists', 'Some novelists are not travelers', 'No travelers are novelists', 'No novelists are travelers', 'NVC']","[0.021266296971589327, 0.03834381641354412, 21.946509182453156, 14.000023901462555, 6.840687990188599, 10.913015902042389, 0.06978890742175281, 0.14122534776106477, -1]"
65_6,Some lawyers are not athletes and No athletes are hunters,"['All lawyers are hunters', 'All hunters are lawyers', 'Some lawyers are hunters', 'Some hunters are lawyers', 'Some lawyers are not hunters', 'Some hunters are not lawyers', 'No lawyers are hunters', 'No hunters are lawyers', 'NVC']","[0.09657927439548075, 2.1236343309283257, 2.416476793587208, 12.628762423992157, 99.71108436584473, 27.852842211723328, 99.3169903755188, 96.45859003067017, -1]"
65_7,Some trainers are not designers and Some architects are not trainers,"['All designers are architects', 'All architects are designers', 'Some designers are architects', 'Some architects are designers', 'Some designers are not architects', 'Some architects are not designers', 'No designers are architects', 'No architects are designers', 'NVC']","[0.15849649207666516, 0.05519173573702574, 61.54005527496338, 39.532679319381714, 26.083311438560486, 79.83594536781311, 0.45418906956911087, 0.3361213952302933, -1]"
65_8,Some sculptors are not gamblers and All sculptors are bakers,"['All gamblers are bakers', 'All bakers are gamblers', 'Some gamblers are bakers', 'Some bakers are gamblers', 'Some gamblers are not bakers', 'Some bakers are not gamblers', 'No gamblers are bakers', 'No bakers are gamblers', 'NVC']","[0.039403492701239884, 0.046810065396130085, 0.26133572682738304, 0.4578942898660898, 20.424063503742218, 4.770517721772194, 6.757183372974396, 2.2539015859365463, -1]"
65_9,No skaters are poets and No miners are poets,"['All skaters are miners', 'All miners are skaters', 'Some skaters are miners', 'Some miners are skaters', 'Some skaters are not miners', 'Some miners are not skaters', 'No skaters are miners', 'No miners are skaters', 'NVC']","[74.05446767807007, 12.954629957675934, 71.50850296020508, 7.47632309794426, 47.90600836277008, 67.72525906562805, 19.157089293003082, 30.365237593650818, -1]"
65_10,No managers are models and All managers are clerks,"['All models are clerks', 'All clerks are models', 'Some models are clerks', 'Some clerks are models', 'Some models are not clerks', 'Some clerks are not models', 'No models are clerks', 'No clerks are models', 'NVC']","[17.434723675251007, 0.28044504579156637, 3.605230897665024, 1.1868053115904331, 23.18573296070099, 32.533079385757446, 99.41989183425903, 81.46619200706482, -1]"
