id_seq,sentenced,choice_str,choice_pred,choice_union_pred
76_51,All riders are joggers and No counselors are joggers,"['All riders are counselors', 'All counselors are riders', 'Some riders are counselors', 'Some counselors are riders', 'Some riders are not counselors', 'Some counselors are not riders', 'No riders are counselors', 'No counselors are riders', 'NVC']","[0.999996542930603, 0.9999967813491821, 0.9999964237213135, 0.9999966621398926, 0.999996542930603, 0.9999967813491821, 0.9999963045120239, 0.9999966621398926, -1]","[0.9999966621398926, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999969005584717, 0.9999971389770508, 0.999996542930603, 0.9999966621398926, -1]"
76_52,No tellers are doctors and No climbers are tellers,"['All doctors are climbers', 'All climbers are doctors', 'Some doctors are climbers', 'Some climbers are doctors', 'Some doctors are not climbers', 'Some climbers are not doctors', 'No doctors are climbers', 'No climbers are doctors', 'NVC']","[0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999971389770508, -1]"
76_53,No campers are fencers and No engineers are fencers,"['All campers are engineers', 'All engineers are campers', 'Some campers are engineers', 'Some engineers are campers', 'Some campers are not engineers', 'Some engineers are not campers', 'No campers are engineers', 'No engineers are campers', 'NVC']","[0.9999967813491821, 0.9999967813491821, 0.9999967813491821, 0.9999969005584717, 0.9999966621398926, 0.9999969005584717, 0.9999969005584717, 0.9999969005584717, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, -1]"
76_54,All nurses are drillers and All nurses are actors,"['All drillers are actors', 'All actors are drillers', 'Some drillers are actors', 'Some actors are drillers', 'Some drillers are not actors', 'Some actors are not drillers', 'No drillers are actors', 'No actors are drillers', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999967813491821, 0.9999967813491821, 0.9999966621398926, 0.9999966621398926, -1]","[0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, -1]"
76_55,Some boxers are typists and Some dancers are not boxers,"['All typists are dancers', 'All dancers are typists', 'Some typists are dancers', 'Some dancers are typists', 'Some typists are not dancers', 'Some dancers are not typists', 'No typists are dancers', 'No dancers are typists', 'NVC']","[0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999969005584717, 0.9999970197677612, -1]","[0.9999970197677612, 0.9999969005584717, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999969005584717, 0.9999970197677612, -1]"
76_57,Some divers are not linguists and Some divers are carpenters,"['All linguists are carpenters', 'All carpenters are linguists', 'Some linguists are carpenters', 'Some carpenters are linguists', 'Some linguists are not carpenters', 'Some carpenters are not linguists', 'No linguists are carpenters', 'No carpenters are linguists', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
76_59,Some cooks are swimmers and No cooks are mayors,"['All swimmers are mayors', 'All mayors are swimmers', 'Some swimmers are mayors', 'Some mayors are swimmers', 'Some swimmers are not mayors', 'Some mayors are not swimmers', 'No swimmers are mayors', 'No mayors are swimmers', 'NVC']","[0.9999963045120239, 0.9999966621398926, 0.9999970197677612, 0.9999972581863403, 0.9999969005584717, 0.9999971389770508, 0.999996542930603, 0.9999967813491821, -1]","[0.999996542930603, 0.9999966621398926, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999971389770508, 0.9999967813491821, 0.9999966621398926, -1]"
76_60,All barbers are investors and Some barbers are not jugglers,"['All investors are jugglers', 'All jugglers are investors', 'Some investors are jugglers', 'Some jugglers are investors', 'Some investors are not jugglers', 'Some jugglers are not investors', 'No investors are jugglers', 'No jugglers are investors', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, -1]"
76_61,Some dentists are not plumbers and Some lifeguards are dentists,"['All plumbers are lifeguards', 'All lifeguards are plumbers', 'Some plumbers are lifeguards', 'Some lifeguards are plumbers', 'Some plumbers are not lifeguards', 'Some lifeguards are not plumbers', 'No plumbers are lifeguards', 'No lifeguards are plumbers', 'NVC']","[0.9999974966049194, 0.999997615814209, 0.999997615814209, 0.999997615814209, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, -1]","[0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.999997615814209, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, -1]"
76_62,All sailors are potters and No potters are chemists,"['All sailors are chemists', 'All chemists are sailors', 'Some sailors are chemists', 'Some chemists are sailors', 'Some sailors are not chemists', 'Some chemists are not sailors', 'No sailors are chemists', 'No chemists are sailors', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, -1]"
77_1,No secretaries are brokers and All agents are brokers,"['All secretaries are agents', 'All agents are secretaries', 'Some secretaries are agents', 'Some agents are secretaries', 'Some secretaries are not agents', 'Some agents are not secretaries', 'No secretaries are agents', 'No agents are secretaries', 'NVC']","[0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999967813491821, 0.9999969005584717, 0.9999966621398926, 0.9999971389770508, 0.9999969005584717, -1]","[0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, -1]"
77_3,All porters are judges and Some brewers are porters,"['All judges are brewers', 'All brewers are judges', 'Some judges are brewers', 'Some brewers are judges', 'Some judges are not brewers', 'Some brewers are not judges', 'No judges are brewers', 'No brewers are judges', 'NVC']","[0.999996542930603, 0.9999967813491821, 0.9999966621398926, 0.9999970197677612, 0.9999966621398926, 0.9999967813491821, 0.9999960660934448, 0.9999964237213135, -1]","[0.9999967813491821, 0.9999967813491821, 0.9999967813491821, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999966621398926, 0.9999969005584717, -1]"
77_4,All opticians are actuaries and Some opticians are not boxers,"['All actuaries are boxers', 'All boxers are actuaries', 'Some actuaries are boxers', 'Some boxers are actuaries', 'Some actuaries are not boxers', 'Some boxers are not actuaries', 'No actuaries are boxers', 'No boxers are actuaries', 'NVC']","[0.9999967813491821, 0.9999971389770508, 0.9999967813491821, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999966621398926, 0.9999971389770508, -1]","[0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, -1]"
77_5,Some artists are not planners and Some planners are not surfers,"['All artists are surfers', 'All surfers are artists', 'Some artists are surfers', 'Some surfers are artists', 'Some artists are not surfers', 'Some surfers are not artists', 'No artists are surfers', 'No surfers are artists', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999971389770508, 0.9999970197677612, -1]","[0.9999971389770508, 0.9999970197677612, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, -1]"
77_6,No climbers are doctors and No climbers are tellers,"['All doctors are tellers', 'All tellers are doctors', 'Some doctors are tellers', 'Some tellers are doctors', 'Some doctors are not tellers', 'Some tellers are not doctors', 'No doctors are tellers', 'No tellers are doctors', 'NVC']","[0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, -1]","[0.9999974966049194, 0.9999972581863403, 0.9999974966049194, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999971389770508, -1]"
77_8,All actors are drillers and All nurses are actors,"['All drillers are nurses', 'All nurses are drillers', 'Some drillers are nurses', 'Some nurses are drillers', 'Some drillers are not nurses', 'Some nurses are not drillers', 'No drillers are nurses', 'No nurses are drillers', 'NVC']","[0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.9999967813491821, 0.9999969005584717, 0.9999966621398926, 0.9999967813491821, -1]","[0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999969005584717, 0.9999971389770508, -1]"
77_9,Some jugglers are not barbers and No investors are jugglers,"['All barbers are investors', 'All investors are barbers', 'Some barbers are investors', 'Some investors are barbers', 'Some barbers are not investors', 'Some investors are not barbers', 'No barbers are investors', 'No investors are barbers', 'NVC']","[0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
77_10,Some divers are carpenters and No carpenters are linguists,"['All divers are linguists', 'All linguists are divers', 'Some divers are linguists', 'Some linguists are divers', 'Some divers are not linguists', 'Some linguists are not divers', 'No divers are linguists', 'No linguists are divers', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, -1]","[0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, -1]"
77_11,Some potters are not chemists and No potters are sailors,"['All chemists are sailors', 'All sailors are chemists', 'Some chemists are sailors', 'Some sailors are chemists', 'Some chemists are not sailors', 'Some sailors are not chemists', 'No chemists are sailors', 'No sailors are chemists', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, -1]","[0.9999972581863403, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]"
77_12,No drivers are hikers and All drivers are writers,"['All hikers are writers', 'All writers are hikers', 'Some hikers are writers', 'Some writers are hikers', 'Some hikers are not writers', 'Some writers are not hikers', 'No hikers are writers', 'No writers are hikers', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999970197677612, 0.9999971389770508, -1]"
77_15,No clerks are models and Some clerks are managers,"['All models are managers', 'All managers are models', 'Some models are managers', 'Some managers are models', 'Some models are not managers', 'Some managers are not models', 'No models are managers', 'No managers are models', 'NVC']","[0.9999966621398926, 0.9999966621398926, 0.9999967813491821, 0.9999969005584717, 0.9999967813491821, 0.9999970197677612, 0.9999964237213135, 0.9999967813491821, -1]","[0.9999967813491821, 0.9999966621398926, 0.9999967813491821, 0.9999967813491821, 0.9999969005584717, 0.9999970197677612, 0.999996542930603, 0.9999966621398926, -1]"
77_16,Some poets are miners and Some skaters are miners,"['All poets are skaters', 'All skaters are poets', 'Some poets are skaters', 'Some skaters are poets', 'Some poets are not skaters', 'Some skaters are not poets', 'No poets are skaters', 'No skaters are poets', 'NVC']","[0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999967813491821, 0.9999967813491821, -1]","[0.9999967813491821, 0.9999969005584717, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999967813491821, 0.9999970197677612, -1]"
77_17,No painters are workers and Some actors are painters,"['All workers are actors', 'All actors are workers', 'Some workers are actors', 'Some actors are workers', 'Some workers are not actors', 'Some actors are not workers', 'No workers are actors', 'No actors are workers', 'NVC']","[0.9999964237213135, 0.999996542930603, 0.9999969005584717, 0.9999970197677612, 0.9999967813491821, 0.9999969005584717, 0.9999966621398926, 0.9999966621398926, -1]","[0.9999966621398926, 0.9999966621398926, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999966621398926, 0.9999966621398926, -1]"
